# module=highfre644v
# component=selected_time_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3812334869975658e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
5.245275580188119875e+02 5.245275580188119875e+02 -5.750641238245675595e+02 -5.536604744582979577e-21 -0.000000000000000000e+00 -5.536604744582979577e-21 -5.600250911502319184e-21 0.000000000000000000e+00 6.452136617882407998e-01 1.705325601514030859e+04
5.251573401284185820e+02 5.251573401284185820e+02 -5.744343417149609650e+02 2.107386195481530710e-21 -0.000000000000000000e+00 2.107386195481530710e-21 2.100946046306077536e-21 0.000000000000000000e+00 6.452078320821447166e-01 1.707398305017778330e+04
5.257871222380250629e+02 5.257871222380250629e+02 -5.738045596053544841e+02 9.866177025143038797e-22 0.000000000000000000e+00 9.866177025143038797e-22 1.008259343663831529e-21 0.000000000000000000e+00 6.452020023760487444e-01 1.709471008521525073e+04
5.264169043476315437e+02 5.264169043476315437e+02 -5.731747774957480033e+02 1.939110852002037704e-20 -0.000000000000000000e+00 1.939110852002037704e-20 2.010484034194247895e-20 0.000000000000000000e+00 6.451961726699527722e-01 1.711543712025271816e+04
5.270466864572380246e+02 5.270466864572380246e+02 -5.725449953861415224e+02 1.172610687672034404e-21 -0.000000000000000000e+00 1.172610687672034404e-21 1.151756540414273896e-21 0.000000000000000000e+00 6.451903429638566889e-01 1.713616415529018559e+04
5.276764685668446191e+02 5.276764685668446191e+02 -5.719152132765349279e+02 2.036162988818482829e-21 -0.000000000000000000e+00 2.036162988818482829e-21 2.044499014365392050e-21 0.000000000000000000e+00 6.451845132577607167e-01 1.715689119032765666e+04
5.283062506764510999e+02 5.283062506764510999e+02 -5.712854311669284471e+02 -6.396126100557421000e-21 -0.000000000000000000e+00 -6.396126100557421000e-21 -6.316125151439357184e-21 0.000000000000000000e+00 6.451786835516647445e-01 1.717761822536512409e+04
5.289360327860575808e+02 5.289360327860575808e+02 -5.706556490573219662e+02 -1.066748365286114649e-21 0.000000000000000000e+00 -1.066748365286114649e-21 -1.096099116984259841e-21 0.000000000000000000e+00 6.451728538455686612e-01 1.719834526040259152e+04
5.295658148956640616e+02 5.295658148956640616e+02 -5.700258669477154854e+02 2.335835595786467065e-21 -0.000000000000000000e+00 2.335835595786467065e-21 2.335841465554959559e-21 0.000000000000000000e+00 6.451670241394726890e-01 1.721907229544005895e+04
5.301955970052706562e+02 5.301955970052706562e+02 -5.693960848381088908e+02 -1.097484962824141115e-21 -0.000000000000000000e+00 -1.097484962824141115e-21 -1.096889466481895604e-21 0.000000000000000000e+00 6.451611944333766058e-01 1.723979933047753002e+04
5.308253791148771370e+02 5.308253791148771370e+02 -5.687663027285024100e+02 -6.264230670641770462e-21 0.000000000000000000e+00 -6.264230670641770462e-21 -6.296272686133384234e-21 0.000000000000000000e+00 6.451553625487284060e-01 1.726053296557850990e+04
