# module=highfre644v
# component=frequency_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3812334869975658e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
1.082626058539480937e+03 1.082626058539480937e+03 -1.696562330389861017e+01 3.032982170714231780e-22 8.789950075802839819e-23 3.911977178294515997e-22 3.033229743463305238e-22 4.989325803264612058e-01 6.399678735986753519e-01 3.566175598732735671e+04
1.082627995807343268e+03 1.082627995807343268e+03 -1.696368603603627889e+01 7.057249770392281921e-23 9.536361624683234330e-23 1.659361139507551508e-22 7.060007212535405392e-23 4.989324911838175503e-01 6.399678551058695097e-01 3.566182143618827831e+04
1.082629933075205599e+03 1.082629933075205599e+03 -1.696174876817394761e+01 -1.828694118948122184e-22 1.024196677919621627e-22 -8.044974410285005565e-23 -1.828387193417415428e-22 4.989324338927087488e-01 6.399678366130635565e-01 3.566188688504920719e+04
1.082631870343067703e+03 1.082631870343067703e+03 -1.695981150031184370e+01 -4.590740148556012160e-22 1.090374632400594692e-22 -3.500365516155417469e-22 -4.590398665402398273e-22 4.989324084521712943e-01 6.399678181202577143e-01 3.566195233391012152e+04
1.082633807610930035e+03 1.082633807610930035e+03 -1.695787423244951242e+01 -7.603384335803936289e-22 1.151886856202569511e-22 -6.451497479601367013e-22 -7.603004515312629700e-22 4.989324148612410692e-01 6.399677996274518721e-01 3.566201778277104313e+04
1.082635744878792366e+03 1.082635744878792366e+03 -1.695593696458718114e+01 -1.089227757591167115e-21 1.208470142987784455e-22 -9.683807432923887400e-22 -1.089185520720800796e-21 4.989324531189522349e-01 6.399677811346460299e-01 3.566208323163197201e+04
1.082637682146654697e+03 1.082637682146654697e+03 -1.695399969672484985e+01 -1.448581666392882439e-21 1.259882376027886266e-22 -1.322593428790093813e-21 -1.448534709911568718e-21 4.989325232243387309e-01 6.399677626418401877e-01 3.566214868049289362e+04
1.082639619414516801e+03 1.082639619414516801e+03 -1.695206242886274595e+01 -1.841499275165661094e-21 1.305903564107080583e-22 -1.710908918754952895e-21 -1.841447093838427581e-21 4.989326251764330533e-01 6.399677441490342344e-01 3.566221412935380795e+04
1.082641556682379132e+03 1.082641556682379132e+03 -1.695012516100041466e+01 -2.271282649999570011e-21 1.346336782858143733e-22 -2.136648971713755778e-21 -2.271224709159005995e-21 4.989327589742672542e-01 6.399677256562283922e-01 3.566227957821472955e+04
1.082643493950241464e+03 1.082643493950241464e+03 -1.694818789313808338e+01 -2.741304422542348836e-21 1.381009017325240055e-22 -2.603203520809824831e-21 -2.741240183182540155e-21 4.989329246168720533e-01 6.399677071634225500e-01 3.566234502707565844e+04
1.082645431218103795e+03 1.082645431218103795e+03 -1.694625062527575210e+01 -3.254738121076938638e-21 1.409771902289630461e-22 -3.113760930847975498e-21 -3.254667091144718284e-21 4.989331221032776154e-01 6.399676886706167078e-01 3.566241047593658004e+04
1.082647368485965899e+03 1.082647368485965899e+03 -1.694431335741364819e+01 -3.814041365643481194e-21 1.432502357101532909e-22 -3.670791129933327786e-21 -3.813963197658348106e-21 4.989333514325128283e-01 6.399676701778108656e-01 3.566247592479749437e+04
1.082649305753828230e+03 1.082649305753828230e+03 -1.694237608955131691e+01 -4.419993302228185541e-21 1.449103112361340306e-22 -4.275082990992051369e-21 -4.419907976408264011e-21 4.989336126036062469e-01 6.399676516850049124e-01 3.566254137365842325e+04
1.082651243021690561e+03 1.082651243021690561e+03 -1.694043882168898563e+01 -5.069922984343180325e-21 1.459503126118803328e-22 -4.923972671731299710e-21 -5.069831147990139238e-21 4.989339056155845387e-01 6.399676331921990702e-01 3.566260682251934486e+04
1.082653180289552893e+03 1.082653180289552893e+03 -1.693850155382665434e+01 -5.754456826435013127e-21 1.463657887910270712e-22 -5.608091037643986221e-21 -5.754360420746605752e-21 4.989342304674745932e-01 6.399676146993932280e-01 3.566267227138026647e+04
1.082655117557414997e+03 1.082655117557414997e+03 -1.693656428596455044e+01 -6.451532708871278002e-21 1.461549609254344813e-22 -6.305377747945843498e-21 -6.451436131135525307e-21 4.989345871583013015e-01 6.399675962065873858e-01 3.566273772024118807e+04
1.082657054825277328e+03 1.082657054825277328e+03 -1.693462701810221915e+01 -7.115347626077936093e-21 1.453187299822135129e-22 -6.970028896095721852e-21 -7.115259887718198092e-21 4.989349756870896102e-01 6.399675777137815436e-01 3.566280316910210968e+04
1.082658992093139659e+03 1.082658992093139659e+03 -1.693268975023988787e+01 -7.655981502401303695e-21 1.438606728948454207e-22 -7.512120829506458839e-21 -7.655920208537736001e-21 4.989353960528630227e-01 6.399675592209755903e-01 3.566286861796303128e+04
1.082660929361001990e+03 1.082660929361001990e+03 -1.693075248237755659e+01 -7.902458777737559365e-21 1.417870272659299453e-22 -7.760671750471628879e-21 -7.902457259905534762e-21 4.989358482546440987e-01 6.399675407281697481e-01 3.566293406682396017e+04
1.082662866628864322e+03 1.082662866628864322e+03 -1.692881521451522531e+01 -7.539486445732513642e-21 1.391066646852920788e-22 -7.400379781047220905e-21 -7.539605457651783809e-21 4.989363322914544541e-01 6.399675222353639059e-01 3.566299951568488177e+04
1.082664803896726426e+03 1.082664803896726426e+03 -1.692687794665312140e+01 -6.016455878446118104e-21 1.358310527791836470e-22 -5.880624825666934762e-21 -6.016797891755378528e-21 4.989368481623153162e-01 6.399675037425580637e-01 3.566306496454579610e+04
