# module=highfre644
# component=selected_time_window
# transition_family=bohr
# alpha=2.9999999999999999e-01
# bh_spin=6.9999999999999996e-01
# cloud_mass_fraction=5.0000000000000001e-03
# redshift=0.0000000000000000e+00
# luminosity_distance_m=3.0856775814913671e+19
# primary_mass_msun=1.0000000000000000e+00
# secondary_mass_msun=1.0000000000000002e-02
# transition_frequency_obs_hz=5.3809271737277893e+00
# time_frame=source_and_observer
# columns=t_source_s t_obs_s t_rel_obs_s h_backreacted_binary h_axion h_total h_pure_binary_template overlap_abs eccentricity mean_anomaly
1.103518976757231712e+03 1.103518976757231712e+03 3.760378073720175962e+00 2.448075484676120739e-21 2.730471915284565730e-23 2.475380203828966367e-21 -7.844340260012320398e-22 4.997119471913001321e-01 5.482973770587989959e-01 3.640239852879719547e+04
1.103520563826656826e+03 1.103520563826656826e+03 3.761965143145289403e+00 2.296755622821428054e-21 3.499078762809759530e-23 2.331746410449525802e-21 -1.053928086855051052e-21 4.997105483295294914e-01 5.482973609371911694e-01 3.640246766948937875e+04
1.103522150896081939e+03 1.103522150896081939e+03 3.763552212570402844e+00 2.129291520706402055e-21 4.257605978283331004e-23 2.171867580489235530e-21 -1.343697060582643385e-21 4.997091712550230658e-01 5.482973448155834539e-01 3.640253681018156203e+04
1.103523737965507053e+03 1.103523737965507053e+03 3.765139281995516285e+00 1.944845390826230290e-21 5.003869539663416690e-23 1.994884086222864510e-21 -1.655422781068850331e-21 4.997078159678390863e-01 5.482973286939756274e-01 3.640260595087373804e+04
1.103525325034932166e+03 1.103525325034932166e+03 3.766726351420629726e+00 1.742481005824108452e-21 5.735720746576522125e-23 1.799838213289873509e-21 -1.990889762437009931e-21 4.997064824680363948e-01 5.482973125723679120e-01 3.640267509156592132e+04
1.103526912104357280e+03 1.103526912104357280e+03 3.768313420845743167e+00 1.521156733048205500e-21 6.451052406556336537e-23 1.585667257113768959e-21 -2.351949741600122420e-21 4.997051707556733335e-01 5.482972964507601965e-01 3.640274423225809733e+04
1.103528499173782393e+03 1.103528499173782393e+03 3.769900490270856608e+00 1.279718644130128160e-21 7.147804901759570864e-23 1.351196693147723892e-21 -2.740455352663231483e-21 4.997038808308085223e-01 5.482972803291523700e-01 3.640281337295028061e+04
1.103530086243207506e+03 1.103530086243207506e+03 3.771487559695970049e+00 1.016894197948119015e-21 7.823972119149757935e-23 1.095133919139616642e-21 -3.158143779806059019e-21 4.997026126935004142e-01 5.482972642075446545e-01 3.640288251364246389e+04
1.103531673312632620e+03 1.103531673312632620e+03 3.773074629121083490e+00 7.312872789416765046e-22 8.477607225666529625e-23 8.160633511983417656e-22 -3.606439480505938642e-21 4.997013663438076292e-01 5.482972480859368281e-01 3.640295165433463990e+04
1.103533260382057733e+03 1.103533260382057733e+03 3.774661698546196931e+00 4.213758036375926188e-22 9.106828273643046089e-23 5.124440863740230679e-22 -4.086125739093640628e-21 4.997001417817887314e-01 5.482972319643291126e-01 3.640302079502682318e+04
